order_id,user_id,order_date,amount,country,currency,category
469,136,2025-04-21,158.67,Moldova,OMR,Toys
470,487,2025-04-13,373.04,Lebanon,LTL,Electronics
471,168,2025-04-26,311.21,Djibouti,GEL,Books
472,224,2025-04-20,438.05,Mongolia,OMR,Books
473,455,2025-05-11,163.46,Malawi,WST,Electronics
474,93,2025-04-24,72.92,United Arab Emirates,LYD,Clothing
475,34,2025-05-05,75.27,Micronesia,OMR,Electronics
476,199,2025-04-21,438.06,Chile,TVD,Electronics
477,175,2025-04-27,204.05,Malta,VND,Electronics
478,409,2025-05-13,394.32,Barbados,ZMW,Clothing
479,293,2025-04-14,81.36,Austria,FJD,Books
480,26,2025-04-28,215.03,Denmark,TVD,Books
481,433,2025-04-18,215.92,Anguilla,XDR,Books
482,353,2025-04-14,115.12,Antigua and Barbuda,UYU,Food
483,500,2025-05-05,151.94,Greenland,SOS,Books
484,93,2025-05-07,248.66,Reunion,AMD,Books
485,181,2025-05-13,89.13,Azerbaijan,UZS,Books
486,38,2025-05-11,180.23,Tuvalu,SLL,Books
487,125,2025-04-14,51.57,Papua New Guinea,SVC,Toys
488,271,2025-05-01,217.68,Comoros,LSL,Books
489,50,2025-04-29,423.37,Germany,MZN,Electronics
490,208,2025-04-30,302.25,Guinea,BAM,Books
491,138,2025-05-06,436.56,Cayman Islands,NGN,Food
492,383,2025-05-01,248.59,Denmark,RSD,Food
493,51,2025-05-12,387.45,Marshall Islands,TJS,Food
494,442,2025-04-18,300.87,Maldives,NZD,Clothing
495,301,2025-05-06,44.19,Netherlands,BSD,Books
496,441,2025-05-13,339.49,Chile,BRL,Books
497,195,2025-04-24,226.9,Saint Vincent and the Grenadines,GNF,Clothing
498,487,2025-04-25,298.91,Tajikistan,MZN,Clothing
499,58,2025-05-11,251.82,Estonia,NOK,Toys
500,342,2025-05-12,108.95,Honduras,NPR,Clothing
501,462,2025-04-22,74.99,Venezuela,PAB,Clothing
502,209,2025-05-01,129.35,Congo,MUR,Books
503,149,2025-04-19,196.22,Guinea-Bissau,KMF,Books
504,313,2025-05-08,104.71,Benin,LKR,Electronics
505,425,2025-05-02,395.14,South Africa,AED,Electronics
506,5,2025-04-14,479.94,Nigeria,MAD,Clothing
507,456,2025-04-15,358.8,Iceland,JPY,Toys
508,35,2025-05-04,243.19,Norfolk Island,MMK,Toys
509,233,2025-04-13,100.13,Vietnam,XAF,Electronics
510,33,2025-04-19,190.56,Togo,ZWD,Food
511,253,2025-05-05,344.38,Comoros,GBP,Electronics
512,266,2025-05-09,276.16,Sao Tome and Principe,LBP,Clothing
513,179,2025-04-18,16.01,Guinea,MXN,Clothing
514,271,2025-04-16,84.93,Guadeloupe,SVC,Clothing
515,129,2025-04-13,57.98,Mexico,TJS,Electronics
516,484,2025-04-20,58.18,Bangladesh,SLL,Food
517,378,2025-04-15,466.56,Puerto Rico,XOF,Clothing
518,135,2025-04-29,466.1,Monaco,XDR,Food
519,446,2025-04-17,42.46,Moldova,TJS,Toys
520,291,2025-05-09,360.93,Niger,GHS,Clothing
521,75,2025-04-14,262.29,Cook Islands,HNL,Food
522,397,2025-04-15,478.09,France,AWG,Clothing
523,107,2025-04-24,11.44,Gambia,BDT,Toys
524,103,2025-04-25,53.67,Kenya,PYG,Toys
525,472,2025-04-13,121.75,Cayman Islands,DKK,Toys
526,500,2025-04-23,311.44,Malta,INR,Clothing
527,427,2025-05-03,490.67,Lithuania,ISK,Books
528,295,2025-05-03,231.15,Timor-Leste,TRY,Electronics
529,55,2025-05-06,247.28,Sweden,AOA,Electronics
530,247,2025-04-20,320.08,Argentina,MNT,Food
531,71,2025-05-09,74.06,Greece,XOF,Clothing
532,170,2025-05-02,148.14,Jordan,PGK,Toys
533,365,2025-04-21,240.96,Morocco,SCR,Toys
534,256,2025-04-22,14.99,Mexico,MYR,Food
535,292,2025-04-26,278.32,Tuvalu,TVD,Books
536,34,2025-04-18,165.78,Northern Mariana Islands,MKD,Toys
537,450,2025-04-16,166.79,Tonga,PHP,Toys
538,302,2025-05-02,437.93,Saint Martin,LYD,Books
539,171,2025-05-08,233.59,Northern Mariana Islands,BWP,Books
540,384,2025-05-13,234.49,Tokelau,LRD,Books
541,119,2025-04-27,350.9,Palestinian Territory,JOD,Food
542,449,2025-05-12,368.71,Tajikistan,LTL,Electronics
543,440,2025-04-27,168.69,French Guiana,MVR,Books
544,460,2025-05-10,471.3,Pakistan,ZWD,Books
545,336,2025-04-19,174.98,Saint Martin,JEP,Electronics
546,1,2025-04-27,250.25,Syrian Arab Republic,GGP,Electronics
547,94,2025-04-27,237.69,Saint Lucia,ARS,Food
548,433,2025-05-08,70.88,French Polynesia,VUV,Toys
549,157,2025-04-26,81.15,Saint Barthelemy,BMD,Clothing
550,61,2025-05-05,469.81,South Georgia and the South Sandwich Islands,UYU,Food
551,260,2025-04-27,487.84,Jamaica,IQD,Toys
552,356,2025-05-09,55.47,Christmas Island,BOB,Clothing
553,323,2025-04-13,283.29,Libyan Arab Jamahiriya,CUC,Food
554,160,2025-04-27,351.86,Italy,RON,Books
555,341,2025-05-07,397.25,Norway,SEK,Books
556,46,2025-04-19,139.87,France,RON,Food
557,263,2025-05-04,290.75,Gambia,ZAR,Food
558,240,2025-04-29,109.1,Slovenia,GNF,Books
559,106,2025-05-01,112.93,Puerto Rico,TTD,Books
560,234,2025-04-18,463.31,Panama,HTG,Books
561,348,2025-05-07,203.67,Cuba,MWK,Toys
562,212,2025-04-23,22.97,France,BGN,Books
563,418,2025-04-17,280.78,Azerbaijan,MGA,Clothing
564,152,2025-04-27,398.91,Bahrain,GGP,Electronics
565,108,2025-05-02,14.36,Guinea,MMK,Clothing
566,295,2025-04-20,282.7,Lithuania,SEK,Books
567,317,2025-05-09,277.83,Lesotho,MVR,Books
568,58,2025-04-26,278.22,Seychelles,CHF,Food
569,250,2025-04-19,163.84,Mayotte,PKR,Clothing
570,364,2025-04-27,442.98,Yemen,ALL,Toys
571,120,2025-04-19,234.48,Iran,IQD,Clothing
572,190,2025-04-24,108.51,Austria,MNT,Electronics
573,155,2025-05-06,33.2,Swaziland,INR,Clothing
574,458,2025-04-30,327.79,Mozambique,ARS,Food
575,253,2025-04-25,135.81,Cambodia,LKR,Clothing
576,246,2025-05-10,442.64,Nauru,SOS,Electronics
577,386,2025-04-25,227.14,Azerbaijan,PEN,Toys
578,221,2025-05-01,70.59,Cayman Islands,MWK,Food
579,500,2025-04-24,389.58,Haiti,CAD,Books
580,388,2025-04-30,220.04,Bahamas,LKR,Clothing
581,199,2025-04-22,117.94,Puerto Rico,IRR,Clothing
582,295,2025-04-28,422.07,Belgium,HRK,Books
583,270,2025-04-30,422.15,United States Virgin Islands,SBD,Electronics
584,451,2025-05-04,498.17,India,GTQ,Electronics
585,239,2025-04-27,144.75,Spain,MXN,Electronics
586,451,2025-04-16,207.58,Germany,PAB,Clothing
587,457,2025-04-22,475.68,Mauritius,PKR,Food
588,340,2025-04-19,314.36,Papua New Guinea,JPY,Toys
589,452,2025-05-12,176.97,Ghana,FKP,Food
590,213,2025-05-11,333.76,Suriname,HNL,Electronics
591,148,2025-05-08,158.7,Equatorial Guinea,ETB,Books
592,339,2025-05-04,128.57,Latvia,GHS,Toys
593,343,2025-04-27,266.71,Cameroon,XDR,Clothing
594,433,2025-04-23,362.68,Seychelles,XOF,Clothing
595,302,2025-05-13,475.44,Cayman Islands,TWD,Books
596,96,2025-04-30,494.96,Macao,GIP,Books
597,351,2025-05-11,295.83,Philippines,SYP,Clothing
598,45,2025-05-01,486.56,Sweden,JEP,Toys
599,74,2025-05-01,357.63,French Southern Territories,ALL,Electronics
600,209,2025-04-24,58.19,Niue,ALL,Books
601,320,2025-04-26,178.06,Congo,AWG,Electronics
602,5,2025-04-29,270.02,Turks and Caicos Islands,AFN,Toys
603,36,2025-04-30,369.21,Bangladesh,BDT,Toys
604,300,2025-04-14,291.09,Falkland Islands (Malvinas),ETB,Toys
605,359,2025-04-28,295.69,Latvia,TVD,Clothing
606,270,2025-05-05,439.39,Niger,KZT,Electronics
607,380,2025-04-30,367.99,Palestinian Territory,TRY,Books
608,244,2025-05-13,246.12,Georgia,TND,Toys
609,325,2025-04-30,164.07,Finland,BOB,Food
610,267,2025-05-03,171.59,Ukraine,THB,Electronics
611,402,2025-04-20,52.32,Jordan,NOK,Food
612,119,2025-05-06,18.51,Lesotho,UAH,Toys
613,453,2025-04-28,118.57,Ethiopia,SLL,Toys
614,476,2025-04-19,189.37,Finland,BSD,Clothing
615,451,2025-05-09,473.2,French Guiana,PHP,Electronics
616,466,2025-04-30,374.64,South Africa,TRY,Books
617,120,2025-05-05,410.93,Guinea-Bissau,UAH,Toys
618,289,2025-04-19,406.02,Macao,IMP,Electronics
619,268,2025-05-11,401.11,Dominican Republic,MOP,Clothing
620,204,2025-05-04,287.15,North Macedonia,GGP,Toys
621,8,2025-04-25,281.9,Brazil,TWD,Clothing
622,381,2025-05-13,292.35,Somalia,HUF,Clothing
623,62,2025-04-27,260.93,Timor-Leste,INR,Clothing
624,358,2025-05-12,181.37,Kyrgyz Republic,BHD,Food
625,146,2025-05-01,275.65,Uruguay,XPF,Books
626,439,2025-05-05,92.02,Gambia,DJF,Books
627,267,2025-05-07,481.19,Montenegro,CUC,Food
628,491,2025-04-17,258.34,Swaziland,BBD,Books
629,264,2025-05-01,108.21,Cambodia,TVD,Toys
630,200,2025-04-15,231.86,Montenegro,NIS,Clothing
631,269,2025-05-12,206.16,Mauritius,WST,Toys
632,270,2025-05-05,437.29,United States Virgin Islands,DOP,Books
633,82,2025-04-22,350.31,British Virgin Islands,LBP,Food
634,335,2025-04-13,382.13,Guinea-Bissau,BSD,Books
635,37,2025-05-11,279.1,Lebanon,MRO,Books
636,415,2025-04-28,422.79,Syrian Arab Republic,SAR,Food
637,452,2025-04-15,353.73,Hong Kong,EGP,Clothing
638,194,2025-05-02,262.07,Djibouti,KMF,Clothing
639,117,2025-04-17,322.48,Latvia,MRO,Food
640,12,2025-04-28,373.09,Haiti,JEP,Food
641,220,2025-04-13,374.48,Saint Barthelemy,MRO,Books
642,352,2025-04-22,258.98,Poland,SEK,Books
643,259,2025-05-03,443.55,Mozambique,PAB,Books
644,183,2025-04-21,133.69,Guinea-Bissau,CVE,Toys
645,404,2025-04-27,88.11,Cook Islands,PEN,Electronics
646,151,2025-05-01,280.37,Slovakia (Slovak Republic),CZK,Food
647,107,2025-04-13,357.12,Monaco,NGN,Clothing
648,6,2025-05-11,210.23,Mali,TZS,Food
649,252,2025-04-13,34.45,Nepal,PLN,Electronics
650,184,2025-04-24,267.77,Somalia,MMK,Clothing
651,94,2025-05-08,212.04,Reunion,VUV,Clothing
652,151,2025-05-07,346.33,Azerbaijan,KWD,Toys
653,254,2025-04-21,13.67,Guinea,CAD,Books
654,464,2025-05-02,407.75,Holy See (Vatican City State),TJS,Electronics
655,70,2025-04-22,448.89,Qatar,LKR,Clothing
656,453,2025-05-12,488.73,Liechtenstein,PYG,Electronics
657,419,2025-05-10,384.32,Equatorial Guinea,KHR,Food
658,463,2025-05-02,226.29,Bhutan,YER,Books
659,466,2025-05-03,118.94,Sri Lanka,ETB,Books
660,466,2025-05-05,124.84,Moldova,XAF,Books
661,426,2025-05-03,427.48,Nepal,BHD,Toys
662,175,2025-04-17,367.63,Cape Verde,NIO,Food
663,431,2025-04-28,194.59,Bahrain,MNT,Clothing
664,308,2025-04-17,170.04,Djibouti,MKD,Clothing
665,47,2025-05-05,473.98,Guadeloupe,KHR,Toys
666,481,2025-04-30,320.39,Austria,NPR,Food
667,25,2025-04-23,12.56,Liechtenstein,ALL,Food
668,218,2025-04-26,496.66,Lebanon,PLN,Books
669,337,2025-04-20,393.69,United States Minor Outlying Islands,PKR,Books
670,117,2025-04-21,405.9,Korea,SLL,Books
671,2,2025-05-13,444.71,Nepal,MMK,Clothing
672,154,2025-05-10,483.13,Lithuania,USD,Food
673,391,2025-05-07,360.96,Niger,ETB,Food
674,117,2025-04-17,269.84,Benin,COP,Books
675,131,2025-04-18,356.9,Montenegro,BGN,Electronics
676,121,2025-04-28,15.4,Uzbekistan,TWD,Clothing
677,108,2025-04-20,25.89,Saint Helena,MYR,Electronics
678,265,2025-05-02,37.34,Algeria,LYD,Clothing
679,357,2025-05-02,410.39,New Zealand,BHD,Food
680,390,2025-04-26,258.86,Tokelau,ALL,Toys
681,338,2025-05-05,387.76,Faroe Islands,UYU,Electronics
682,45,2025-04-24,270.06,Guam,BIF,Books
683,476,2025-05-11,463.62,Brunei Darussalam,MNT,Electronics
684,15,2025-04-24,453.73,Switzerland,DJF,Electronics
685,402,2025-05-09,445.53,San Marino,GGP,Toys
686,163,2025-05-03,288.05,Kuwait,PAB,Clothing
687,459,2025-04-14,232.09,Cape Verde,TZS,Electronics
688,103,2025-04-24,237.06,Jersey,GEL,Food
689,334,2025-05-01,170.83,Tonga,ALL,Clothing
690,455,2025-05-05,45.25,Antarctica (the territory South of 60 deg S),MVR,Food
691,484,2025-05-05,380.58,Guinea-Bissau,BIF,Electronics
692,438,2025-05-12,127.13,Colombia,VUV,Electronics
693,215,2025-05-08,165.28,Rwanda,ARS,Food
694,349,2025-04-13,214.95,Israel,SAR,Books
695,144,2025-04-19,223.04,Namibia,KMF,Electronics
696,276,2025-04-23,473.07,Bulgaria,BRL,Electronics
697,210,2025-04-15,293.14,Antarctica (the territory South of 60 deg S),MRO,Books
698,126,2025-04-14,311.78,British Virgin Islands,NOK,Toys
699,421,2025-04-14,141.97,Burkina Faso,HUF,Clothing
700,262,2025-04-29,459.6,Gabon,SDG,Electronics
701,379,2025-04-20,353.45,Western Sahara,CUP,Books
702,3,2025-04-26,309.74,Myanmar,BTN,Food
703,236,2025-04-14,423.85,Tokelau,XCD,Books
704,89,2025-04-15,176.31,Lao People's Democratic Republic,HRK,Clothing
705,363,2025-05-12,475.94,Martinique,MUR,Toys
706,297,2025-04-30,285.15,Heard Island and McDonald Islands,AZN,Electronics
707,39,2025-04-28,142.42,Eritrea,SRD,Food
708,267,2025-04-15,452.41,Guyana,CVE,Electronics
709,451,2025-04-29,45.37,New Caledonia,GHS,Toys
710,271,2025-04-15,88.32,Guadeloupe,STD,Food
711,263,2025-04-22,246.99,Estonia,BDT,Books
712,217,2025-05-08,176.27,Maldives,MYR,Clothing
713,8,2025-04-18,160.87,Saint Vincent and the Grenadines,GTQ,Food
714,351,2025-04-25,361.32,Congo,TMT,Food
715,414,2025-04-29,70.38,Israel,CUC,Books
716,241,2025-04-27,167.68,Guatemala,CDF,Food
717,387,2025-05-06,168.66,Hong Kong,QAR,Toys
718,430,2025-04-24,67.64,Moldova,OMR,Food
719,351,2025-04-26,155.3,Nicaragua,CUC,Food
720,309,2025-04-13,470.68,Suriname,RON,Books
721,187,2025-05-04,11.88,Swaziland,PHP,Electronics
722,351,2025-04-26,480.52,Turks and Caicos Islands,TND,Food
723,480,2025-04-15,478.18,Dominican Republic,MAD,Electronics
724,319,2025-05-03,232.13,American Samoa,USD,Food
725,16,2025-04-23,47.56,Djibouti,MGA,Books
726,279,2025-04-15,307.73,Uruguay,INR,Electronics
727,47,2025-04-29,287.94,Antigua and Barbuda,FJD,Clothing
728,332,2025-04-29,477.32,Ireland,KRW,Electronics
729,414,2025-04-27,210.07,French Guiana,BOB,Electronics
730,278,2025-04-24,98.01,Sweden,SGD,Electronics
731,87,2025-04-30,406.14,Nauru,CUC,Food
732,167,2025-04-26,329.1,Jordan,BGN,Food
733,15,2025-04-24,107.31,Nepal,DJF,Electronics
734,382,2025-04-18,454.04,Gibraltar,UZS,Food
735,317,2025-04-16,67.63,Mexico,GTQ,Clothing
736,358,2025-04-29,24.53,Uganda,KWD,Toys
737,367,2025-05-03,155.99,Liberia,BIF,Books
738,440,2025-04-19,271.84,Falkland Islands (Malvinas),NAD,Electronics
739,294,2025-05-11,279.68,Norfolk Island,JMD,Books
740,450,2025-05-12,336.08,Madagascar,DOP,Electronics
741,25,2025-04-23,195.74,Saint Barthelemy,BDT,Toys
742,413,2025-04-17,348.38,Montserrat,GNF,Toys
743,232,2025-05-02,290.03,Palau,TMT,Clothing
744,439,2025-04-14,398.12,Mongolia,NZD,Books
745,113,2025-05-01,108.68,San Marino,TRY,Books
746,481,2025-04-14,48.79,Finland,HTG,Clothing
747,301,2025-05-05,133.66,Bolivia,STD,Books
748,120,2025-05-05,221.51,Nicaragua,SVC,Toys
749,88,2025-05-11,366.37,Somalia,WST,Books
750,202,2025-04-18,88.16,Burundi,YER,Books
751,488,2025-04-14,251.56,Liechtenstein,PHP,Toys
752,320,2025-05-10,429.93,Mauritius,NIS,Electronics
753,242,2025-04-19,10.84,Malawi,CNY,Electronics
754,368,2025-04-24,55.97,Bouvet Island (Bouvetoya),RWF,Books
755,56,2025-05-11,359.55,China,JMD,Toys
756,475,2025-04-21,98.17,Egypt,LAK,Toys
757,305,2025-04-29,413.89,Turkmenistan,AED,Electronics
758,131,2025-04-23,171.7,Mauritius,XOF,Clothing
759,252,2025-04-13,272.14,Pitcairn Islands,KWD,Clothing
760,267,2025-04-25,72.5,Saint Kitts and Nevis,EGP,Books
761,90,2025-04-21,432.33,Jamaica,ILS,Food
762,304,2025-05-10,490.55,Sri Lanka,ETB,Electronics
763,336,2025-05-04,470.07,Iraq,AWG,Clothing
764,224,2025-04-25,390.65,Afghanistan,CLP,Clothing
765,358,2025-04-29,22.27,El Salvador,HRK,Toys
766,80,2025-04-24,279.34,Korea,MXN,Clothing
767,472,2025-05-05,46.75,Uganda,KPW,Toys
768,247,2025-04-15,182.47,Comoros,CUC,Food
769,334,2025-04-13,277.61,Vanuatu,MDL,Electronics
770,384,2025-05-11,458.44,Finland,ARS,Toys
771,298,2025-04-19,64.07,Puerto Rico,OMR,Toys
772,283,2025-04-28,225.46,Andorra,MXN,Clothing
773,368,2025-04-20,445.33,Kazakhstan,ERN,Food
774,173,2025-04-13,447.27,Luxembourg,QAR,Clothing
775,457,2025-05-03,489.54,Panama,DZD,Clothing
776,209,2025-05-12,498.99,Costa Rica,XPF,Toys
777,270,2025-04-16,461.48,Cape Verde,PLN,Food
778,293,2025-05-12,145.62,Palestinian Territory,KPW,Toys
779,227,2025-04-19,463.84,Mali,OMR,Food
780,132,2025-04-23,338.89,Malaysia,GBP,Food
781,343,2025-04-13,311.97,Australia,UYU,Books
782,305,2025-04-20,409.06,Cape Verde,CRC,Electronics
783,292,2025-04-28,264.35,Paraguay,CZK,Electronics
784,373,2025-05-06,403.89,Monaco,RUB,Clothing
785,59,2025-04-22,264.14,Greece,RSD,Clothing
786,16,2025-05-01,343.2,Romania,CHF,Books
787,245,2025-05-09,190.41,Niger,MVR,Books
788,4,2025-04-14,467.05,Uganda,IDR,Books
789,50,2025-05-01,78.17,Somalia,BYR,Toys
790,290,2025-05-05,460.09,Afghanistan,GBP,Toys
791,428,2025-05-11,22.16,Cote d'Ivoire,SOS,Clothing
792,483,2025-05-01,298.79,South Georgia and the South Sandwich Islands,ZWD,Food
793,334,2025-04-14,267.22,Grenada,ZMW,Clothing
794,353,2025-05-05,275.45,Saint Barthelemy,SYP,Books
795,147,2025-05-08,190.34,Eritrea,HNL,Toys
796,406,2025-05-01,176.15,Tunisia,RUB,Electronics
797,408,2025-04-27,316.99,Ukraine,KES,Clothing
798,379,2025-04-19,358.58,Benin,CUC,Books
799,371,2025-04-21,322.23,Heard Island and McDonald Islands,TOP,Toys
800,479,2025-04-21,29.23,Paraguay,VND,Clothing
801,467,2025-04-27,63.94,Albania,HNL,Books
802,310,2025-04-22,122.04,Burkina Faso,MOP,Electronics
803,354,2025-04-22,81.29,Kuwait,UYU,Clothing
804,214,2025-05-05,160.72,San Marino,KES,Toys
805,13,2025-04-25,103.16,Svalbard & Jan Mayen Islands,NOK,Clothing
806,272,2025-05-02,463.55,Cyprus,MDL,Food
807,195,2025-04-24,216.19,Mali,GMD,Books
808,486,2025-05-09,119.55,French Polynesia,KHR,Clothing
809,435,2025-05-07,104.66,Poland,CVE,Food
810,95,2025-04-30,316.62,Botswana,NZD,Clothing
811,162,2025-05-04,301.86,Lebanon,OMR,Books
812,391,2025-04-18,356.36,Tuvalu,SLL,Food
813,465,2025-04-15,427.86,Kenya,MNT,Clothing
814,413,2025-05-10,410.16,Taiwan,ZMW,Toys
815,33,2025-05-01,417.32,Georgia,TWD,Books
816,184,2025-04-17,495.05,Israel,MGA,Toys
817,392,2025-04-27,314.65,Angola,QAR,Toys
818,181,2025-04-24,24.0,Colombia,BWP,Food
819,329,2025-04-19,285.79,Hungary,GGP,Food
820,145,2025-04-30,464.3,Cook Islands,UGX,Food
821,236,2025-05-08,409.96,Greenland,CLP,Clothing
822,306,2025-05-13,269.83,Antarctica (the territory South of 60 deg S),PAB,Clothing
823,283,2025-04-13,490.66,Romania,MNT,Clothing
824,98,2025-04-23,186.32,Comoros,AED,Toys
825,142,2025-04-15,92.76,Lesotho,HKD,Food
826,233,2025-04-21,436.06,Tokelau,AFN,Electronics
827,453,2025-05-13,345.56,Dominican Republic,ARS,Food
828,416,2025-04-17,346.4,San Marino,XCD,Books
829,203,2025-04-15,230.16,Netherlands,RON,Toys
830,386,2025-04-20,421.33,Western Sahara,HKD,Clothing
831,7,2025-04-15,196.72,Sierra Leone,IDR,Food
832,148,2025-05-12,25.78,Djibouti,GNF,Food
833,196,2025-05-12,224.93,Antigua and Barbuda,UYU,Electronics
834,204,2025-05-09,195.84,Austria,NAD,Clothing
835,222,2025-04-16,408.77,Jamaica,GGP,Electronics
836,339,2025-05-06,42.08,Korea,RWF,Electronics
837,150,2025-04-13,298.66,Slovakia (Slovak Republic),YER,Electronics
838,349,2025-05-02,159.16,United States of America,TMT,Electronics
839,416,2025-04-23,307.58,Afghanistan,ERN,Toys
840,117,2025-05-05,166.16,Djibouti,XCD,Electronics
841,159,2025-04-17,142.04,Gambia,ZWD,Electronics
842,380,2025-04-26,98.06,Seychelles,KWD,Toys
843,62,2025-05-07,187.31,Liechtenstein,KPW,Clothing
844,321,2025-04-28,260.06,Saudi Arabia,GNF,Food
845,391,2025-05-07,21.67,Benin,GBP,Electronics
846,16,2025-04-20,473.07,French Polynesia,UAH,Food
847,412,2025-04-28,282.61,Montenegro,MWK,Toys
848,231,2025-04-14,314.49,Uzbekistan,ZWD,Food
849,490,2025-05-11,332.92,Benin,LKR,Clothing
850,221,2025-05-06,64.29,Antigua and Barbuda,BHD,Toys
851,188,2025-04-30,18.98,Belize,SAR,Food
852,152,2025-04-14,21.86,Bahamas,GYD,Books
853,461,2025-04-13,427.22,Vanuatu,WST,Food
854,371,2025-05-05,115.6,Guyana,HNL,Clothing
855,190,2025-05-07,157.95,Chad,DOP,Clothing
856,326,2025-04-26,224.15,Albania,ANG,Food
857,125,2025-04-14,399.96,Bosnia and Herzegovina,XOF,Electronics
858,137,2025-04-25,38.94,Antarctica (the territory South of 60 deg S),SRD,Food
859,90,2025-04-21,463.33,Latvia,LTL,Books
860,349,2025-05-06,450.86,Tanzania,NIO,Toys
861,74,2025-04-17,43.48,Saint Martin,HNL,Food
862,24,2025-05-04,301.79,Puerto Rico,LSL,Books
863,361,2025-04-18,111.26,Christmas Island,SOS,Electronics
864,437,2025-04-19,306.14,Northern Mariana Islands,TZS,Clothing
865,314,2025-04-21,384.62,Serbia,HKD,Food
866,371,2025-04-18,261.17,Cyprus,DJF,Clothing
867,24,2025-04-21,232.86,Canada,CNY,Electronics
868,334,2025-05-09,55.11,Bahamas,MXN,Toys
869,348,2025-04-28,494.19,Madagascar,RON,Electronics
870,443,2025-04-16,431.04,France,MMK,Toys
871,67,2025-04-22,26.46,Tajikistan,TZS,Electronics
872,315,2025-04-22,264.39,Korea,AMD,Books
873,200,2025-05-08,296.37,Czech Republic,MDL,Clothing
874,294,2025-04-18,84.82,Mali,SOS,Electronics
875,436,2025-05-02,230.45,Benin,EGP,Electronics
876,134,2025-05-08,256.34,Mexico,XDR,Food
877,94,2025-04-13,276.42,Jamaica,DJF,Clothing
878,200,2025-04-28,246.32,Timor-Leste,NIS,Electronics
879,69,2025-04-17,155.04,Honduras,CZK,Books
880,391,2025-04-21,50.37,China,SDG,Books
881,389,2025-04-26,123.56,Serbia,CNY,Food
882,293,2025-04-13,406.18,Saudi Arabia,EUR,Food
883,205,2025-04-19,200.68,Syrian Arab Republic,LYD,Books
884,286,2025-04-30,428.11,Equatorial Guinea,SPL,Food
885,442,2025-05-03,116.26,Ethiopia,KMF,Clothing
886,374,2025-04-15,200.27,Maldives,DOP,Electronics
887,388,2025-05-12,349.05,Bahamas,AED,Food
888,369,2025-05-06,292.77,Eritrea,SHP,Clothing
889,79,2025-04-16,68.4,Slovakia (Slovak Republic),BND,Toys
890,451,2025-05-12,326.02,Saint Pierre and Miquelon,BTN,Electronics
891,124,2025-04-23,272.55,Cape Verde,BND,Electronics
892,489,2025-04-23,79.26,Guyana,VND,Electronics
893,398,2025-04-30,226.65,Seychelles,TMT,Electronics
894,123,2025-04-27,215.03,Qatar,CLP,Books
895,381,2025-05-01,253.41,Lebanon,GEL,Clothing
896,246,2025-04-13,452.18,Poland,IQD,Books
897,128,2025-04-26,413.31,Ireland,GHS,Toys
898,191,2025-05-10,337.6,Syrian Arab Republic,DOP,Clothing
899,247,2025-05-12,152.92,Ecuador,USD,Books
900,76,2025-05-04,399.01,Finland,TTD,Food
901,435,2025-04-29,438.84,American Samoa,INR,Clothing
902,297,2025-04-24,93.14,Uzbekistan,NAD,Clothing
903,490,2025-04-26,486.97,Saint Pierre and Miquelon,LAK,Books
904,232,2025-04-17,88.44,Swaziland,CAD,Food
905,275,2025-05-08,23.1,Comoros,BSD,Food
906,287,2025-04-26,344.16,Bosnia and Herzegovina,BND,Toys
907,2,2025-04-26,398.08,Comoros,BRL,Food
